schedule_title,course_number,title,units,section,day,begin,end,room,location,instructor
Spring 2024,,,,G,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,H,TBA,,,TBA,"Pittsburgh, Pennsylvania",Tu
Spring 2024,,,,I,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,J,TBA,,,TBA,"Pittsburgh, Pennsylvania",Poepping
Spring 2024,,,,K,TBA,,,TBA,"Pittsburgh, Pennsylvania",Liginlal
Spring 2024,67425,Special Topics - Capstone course in Digitalization,9.0,W,MW,04:00PM,05:15PM,CMB 3048,"Doha, Qatar",Vatanasakdakul
Spring 2024,67426,Special Topics - Capstone course in Data Science,9.0,W,TBA,,,DNM DNM,"Doha, Qatar",Instructor TBA
Spring 2024,67427,Privacy and Security Capstone,9.0,W,UT,10:00AM,11:15AM,CMB 1030,"Doha, Qatar",Phelps
Spring 2024,67474,Tech Startup Launchpad,9.0,W,MW,02:30PM,03:45PM,CMB 1064,"Doha, Qatar",Vatanasakdakul
Spring 2024,67490,Practicum in Information Systems,6-18,W,TBA,,,DNM DNM,"Doha, Qatar",Phelps
Spring 2024,,,,X,TBA,,,DNM DNM,"Doha, Qatar",Phelps
Spring 2024,67505,Information Systems Internship,1-3,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Heimann
Spring 2024,,,,B,TBA,,,TBA,"Pittsburgh, Pennsylvania",Quesenberry
Spring 2024,,,,C,TBA,,,TBA,"Pittsburgh, Pennsylvania",Sooriamurthi
Spring 2024,,,,D,TBA,,,TBA,"Pittsburgh, Pennsylvania",Weinberg
Spring 2024,,,,E,TBA,,,TBA,"Pittsburgh, Pennsylvania",Mertz
Spring 2024,,,,F,TBA,,,TBA,"Pittsburgh, Pennsylvania",Moussawi
Spring 2024,,,,G,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,H,TBA,,,TBA,"Pittsburgh, Pennsylvania",Liginlal
Spring 2024,,,,I,TBA,,,TBA,"Pittsburgh, Pennsylvania",Hagan
Spring 2024,95422,Managing Digital Transformation,9.0,A,TR,02:00PM,03:20PM,HBH 1004,"Pittsburgh, Pennsylvania",Ananthakrishnan
Spring 2024,,,,B,TR,03:30PM,04:50PM,HBH 1004,"Pittsburgh, Pennsylvania",Ananthakrishnan
Spring 2024,95451,Making Products Count: Data Science for Product Managers,6.0,A3,MW,05:00PM,06:20PM,HBH 1206,"Pittsburgh, Pennsylvania",Steier
Spring 2024,95455,Information Security Risk Management,6.0,A3,M,06:30PM,09:20PM,HBH A301,"Pittsburgh, Pennsylvania",Tucker
Spring 2024,95466,Advanced Business Analytics,6.0,A4,MWF,03:30PM,04:50PM,HBH 1002,"Pittsburgh, Pennsylvania",Telang
Spring 2024,,,,B3,MW,11:00AM,12:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Telang
Spring 2024,95481,Web Application Development,6.0,A3,T,06:30PM,09:20PM,HBH 2009,"Pittsburgh, Pennsylvania",Bigrigg
Spring 2024,95483,Ethical Penetration Testing,6.0,A4,W,06:30PM,09:20PM,HBH 1002,"Pittsburgh, Pennsylvania",Spooner
Spring 2024,95702,Distributed Systems for Information Systems Management,12.0,A,MW,03:30PM,04:50PM,HBH A301,"Pittsburgh, Pennsylvania","Mccarthy, Barrett"
Spring 2024,,,,B,MW,02:00PM,03:20PM,HBH A301,"Pittsburgh, Pennsylvania","Barrett, Mccarthy"
Spring 2024,,,,C,TR,03:30PM,04:50PM,HBH A301,"Pittsburgh, Pennsylvania","Barrett, Mccarthy"
Spring 2024,95703,Database Management,12.0,Z,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Smith
Spring 2024,95706,Object Oriented Analysis and Design,6.0,Z3,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Cois
Spring 2024,95710,Economic Analysis,6.0,A3,TR,05:00PM,06:20PM,HBH 1202,"Pittsburgh, Pennsylvania",Benedict
Spring 2024,,,,B3,MW,09:30AM,10:50AM,HBH 1005,"Pittsburgh, Pennsylvania",Clay
Spring 2024,95717,Writing for Information Systems Management,6.0,A3,MW,02:00PM,03:20PM,HBH 1004,"Pittsburgh, Pennsylvania",Fitzsimmons
Spring 2024,,,,C4,MW,11:00AM,12:20PM,HBH 2003,"Pittsburgh, Pennsylvania",Fitzsimmons
Spring 2024,,,,D4,MW,02:00PM,03:20PM,HBH 1007,"Pittsburgh, Pennsylvania",Massaro
Spring 2024,,,,E3,MW,11:00AM,12:20PM,HBH 1006,"Pittsburgh, Pennsylvania",Massaro
Spring 2024,,,,F3,MW,02:00PM,03:20PM,HBH 1006,"Pittsburgh, Pennsylvania",Massaro
Spring 2024,95718,Professional Speaking,6.0,A3,TR,09:30AM,10:50AM,HBH 1208,"Pittsburgh, Pennsylvania",Labash
Spring 2024,,,,B4,TR,11:00AM,12:20PM,HBH 1208,"Pittsburgh, Pennsylvania",Labash
Spring 2024,,,,C4,MW,02:00PM,03:20PM,HBH 2003,"Pittsburgh, Pennsylvania",Fitzsimmons
Spring 2024,,,,D3,TR,11:00AM,12:20PM,HBH 1208,"Pittsburgh, Pennsylvania",Labash
Spring 2024,,,,E3,TR,02:00PM,03:20PM,HBH 2003,"Pittsburgh, Pennsylvania",Labash
Spring 2024,,,,F4,MW,09:30AM,10:50AM,HBH 1208,"Pittsburgh, Pennsylvania",Fitzsimmons
Spring 2024,,,,G3,MW,09:30AM,10:50AM,HBH 1208,"Pittsburgh, Pennsylvania",Fitzsimmons
Spring 2024,,,,H4,TR,11:00AM,12:20PM,HBH 1007,"Pittsburgh, Pennsylvania",Rosenberg
Spring 2024,,,,I3,MW,11:00AM,12:20PM,HBH 1208,"Pittsburgh, Pennsylvania",Fitzsimmons
Spring 2024,,,,J3,MW,09:30AM,10:50AM,HBH 1006,"Pittsburgh, Pennsylvania",Massaro
Spring 2024,,,,N4,MW,11:00AM,12:20PM,HBH 1004,"Pittsburgh, Pennsylvania",Massaro
Spring 2024,,,,O4,TR,09:30AM,10:50AM,HBH 1208,"Pittsburgh, Pennsylvania",Labash
Spring 2024,,,,P4,MW,09:30AM,10:50AM,HBH 2011,"Pittsburgh, Pennsylvania",Massaro
Spring 2024,95719,Accounting and Finance Analytics,6.0,B3,MW,09:30AM,10:50AM,HBH 1204,"Pittsburgh, Pennsylvania",Stephenson
Spring 2024,,,,C3,MW,03:30PM,04:50PM,HBH 1202,"Pittsburgh, Pennsylvania",Gogolak
Spring 2024,,,,D4,MW,09:30AM,10:50AM,HBH 1204,"Pittsburgh, Pennsylvania",Stephenson
Spring 2024,,,,E4,TR,05:00PM,06:20PM,HBH 1206,"Pittsburgh, Pennsylvania",Gogolak
Spring 2024,95720,Information Systems Project,0-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Sen
Spring 2024,,,,AA,TBA,,,TBA,"Pittsburgh, Pennsylvania",Vadlamudi
Spring 2024,,,,B,TBA,,,TBA,"Pittsburgh, Pennsylvania",Kolowitz
Spring 2024,,,,BB,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,C,TBA,,,TBA,"Pittsburgh, Pennsylvania",Kowalsky
Spring 2024,,,,CC,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,D,TBA,,,TBA,"Pittsburgh, Pennsylvania",Barr
Spring 2024,,,,DD,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,E,TBA,,,TBA,"Pittsburgh, Pennsylvania",Smith
Spring 2024,,,,EE,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,F,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Hyatt
Spring 2024,,,,FF,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,G,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",DeSantis
Spring 2024,,,,GG,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,H,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Telang
Spring 2024,,,,HH,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,I,TBA,,,TBA,"Pittsburgh, Pennsylvania",Yucel
Spring 2024,,,,II,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,J,TBA,,,TBA,"Pittsburgh, Pennsylvania",Ciccone
Spring 2024,,,,JJ,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,N,TBA,,,TBA,"Pittsburgh, Pennsylvania",Steier
Spring 2024,,,,NN,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,O,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,OO,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,P,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,PP,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,Q,TBA,,,TBA,"Pittsburgh, Pennsylvania",Costa
Spring 2024,,,,QQ,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,R,TBA,,,TBA,"Pittsburgh, Pennsylvania",Kambic
Spring 2024,,,,RR,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,S,TBA,,,TBA,"Pittsburgh, Pennsylvania",Tucker
Spring 2024,,,,SS,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,T,TBA,,,TBA,"Pittsburgh, Pennsylvania",Trzeciak
Spring 2024,,,,TT,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,U,TBA,,,TBA,"Pittsburgh, Pennsylvania",Meyer
Spring 2024,,,,UU,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,V,TBA,,,TBA,"Pittsburgh, Pennsylvania",Vadlamudi
Spring 2024,,,,VV,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,W,TBA,,,TBA,"Pittsburgh, Pennsylvania",Vadlamudi
Spring 2024,,,,WW,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,X,TBA,,,TBA,"Pittsburgh, Pennsylvania",Vadlamudi
Spring 2024,,,,Y,TBA,,,TBA,"Pittsburgh, Pennsylvania",Vadlamudi
Spring 2024,,,,Z,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",DeSantis
Spring 2024,,,,ZA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Davis
Spring 2024,,,,ZB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Yucel
Spring 2024,95721,Information Systems Research Practicum,VAR,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Rodman
Spring 2024,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Bigrigg
Spring 2024,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Labash
Spring 2024,,,,D,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Apostolopoulos
Spring 2024,,,,E,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,F,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,G,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,H,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,95722,Digital Transformation,6.0,A3,TR,02:00PM,03:20PM,HBH 1206,"Pittsburgh, Pennsylvania",Lightman
Spring 2024,,,,B4,TR,03:30PM,04:50PM,HBH 1206,"Pittsburgh, Pennsylvania",Lightman
Spring 2024,,,,C3,MW,11:00AM,12:20PM,HBH 1206,"Pittsburgh, Pennsylvania",Lightman
Spring 2024,,,,D3,MW,11:00AM,12:20PM,HBH 1002,"Pittsburgh, Pennsylvania",Riel
Spring 2024,,,,E4,MW,02:00PM,03:20PM,HBH 2009,"Pittsburgh, Pennsylvania",Riel
Spring 2024,,,,F4,TR,05:00PM,06:20PM,HBH 1202,"Pittsburgh, Pennsylvania",Lightman
Spring 2024,,,,Z4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Riel
Spring 2024,95723,Managing Disruptive Technologies,6.0,A4,TR,09:30AM,10:50AM,HBH 1204,"Pittsburgh, Pennsylvania",Sen
Spring 2024,,,,B4,TR,11:00AM,12:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Sen
Spring 2024,,,,C4,TR,02:00PM,03:20PM,HBH 1206,"Pittsburgh, Pennsylvania",Sen
Spring 2024,95727,Applied Information Systems Practicum,VAR,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,95736,Advanced Relational Database Management,6.0,A3,R,06:30PM,09:20PM,HBH 1002,"Pittsburgh, Pennsylvania",Trzeciak
Spring 2024,95737,NoSQL Database Management,6.0,A3,M,06:30PM,09:20PM,HBH 1202,"Pittsburgh, Pennsylvania",Spooner
Spring 2024,,,,B4,M,06:30PM,09:20PM,HBH 1202,"Pittsburgh, Pennsylvania",Costa
Spring 2024,95744,Cybersecurity Policy and Governance,12.0,Z,TBA,,,TBA,"Pittsburgh, Pennsylvania","Butkovic, Fowler"
Spring 2024,95746,Cloud Security,6.0,A4,T,06:30PM,09:20PM,HBH 1002,"Pittsburgh, Pennsylvania",Werbacher
Spring 2024,95748,Software and Security,6.0,A3,M,06:30PM,09:20PM,HBH 1206,"Pittsburgh, Pennsylvania",Yasar
Spring 2024,95749,Cryptography,6.0,A4,MW,05:00PM,06:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Beveridge
Spring 2024,,Information S RISK MANAGEMENT I,,A3,M,06:30PM,09:20PM,HBH A301,"Pittsburgh, Pennsylvania",Tucker
Spring 2024,,,,Z4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Tucker
Spring 2024,95758,Network and Internet Security,12.0,A,T,06:30PM,09:20PM,HBH 1206,"Pittsburgh, Pennsylvania",Beveridge
Spring 2024,95759,Malicious Code Analysis,6.0,A3,W,06:30PM,09:20PM,HBH 2009,"Pittsburgh, Pennsylvania",Batchelor
Spring 2024,95760,Decision Making Under Uncertainty,6.0,A3,TR,03:30PM,04:50PM,HBH 1005,"Pittsburgh, Pennsylvania",Zhang
Spring 2024,,,,B3,TRF,02:00PM,03:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Zhang
Spring 2024,,,,C3,M,06:30PM,09:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Resnick
Spring 2024,,,,D4,M,06:30PM,09:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Resnick
Spring 2024,,,,E4,MWF,09:30AM,10:50AM,HBH 1206,"Pittsburgh, Pennsylvania",Choi
Spring 2024,,,,F4,MW,11:00AM,12:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Choi
Spring 2024,95765,Information Security Thesis,VAR,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Trzeciak
Spring 2024,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Scanlon
Spring 2024,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Scanlon
Spring 2024,,,,D,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Costa
Spring 2024,,,,E,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Costa
Spring 2024,,,,F,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Worrell
Spring 2024,,,,G,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Tague
Spring 2024,,,,H,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Carley
Spring 2024,,,,I,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Scanlon
Spring 2024,,,,J,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Mccarthy
Spring 2024,95771,Data Structures and Algorithms,12.0,A,TR,05:00PM,06:20PM,HBH 1005,"Pittsburgh, Pennsylvania",Mccarthy
Spring 2024,95788,Developing Blockchain Use Case,6.0,A4,MW,07:00PM,08:20PM,TEP 3801,"Pittsburgh, Pennsylvania","Mccarthy, Shi, Zetlin-Jones"
Spring 2024,95799,Linux and Open Source,6.0,A4,W,06:30PM,09:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Moul
Spring 2024,95807,Object-Oriented Programming for Managers,12.0,Z,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Dwivedi
Spring 2024,95808,IT Project Management,6.0,A4,M,06:30PM,09:20PM,HBH 1007,"Pittsburgh, Pennsylvania",Tucker
Spring 2024,95819,"A/B Testing, Design and Analysis",6.0,A3,MW,09:30AM,10:50AM,HBH 1202,"Pittsburgh, Pennsylvania",Collis
Spring 2024,,,,B4,MW,09:30AM,10:50AM,HBH 1202,"Pittsburgh, Pennsylvania",Sen
Spring 2024,,,,C3,MW,03:30PM,04:50PM,HBH 1204,"Pittsburgh, Pennsylvania",Collis
Spring 2024,95828,Machine Learning for Problem Solving,12.0,A,TR,11:00AM,12:20PM,HBH A301,"Pittsburgh, Pennsylvania",Akoglu
Spring 2024,,,,B,TR,02:00PM,03:20PM,HBH A301,"Pittsburgh, Pennsylvania",Akoglu
Spring 2024,95835,Time Series Forecasting in Python,6.0,A3,W,06:30PM,09:20PM,HBH 2003,"Pittsburgh, Pennsylvania",Shaikh
Spring 2024,,,,B4,W,06:30PM,09:20PM,HBH 2003,"Pittsburgh, Pennsylvania",Shaikh
Spring 2024,95844,Introduction to Cyber Intelligence,6.0,A4,R,06:30PM,09:20PM,HBH 1202,"Pittsburgh, Pennsylvania",Scanlon
Spring 2024,,,,Z3,R,06:30PM,09:20PM,TBA,"Pittsburgh, Pennsylvania",Scanlon
Spring 2024,95851,Making Products Count: Data Science for Product Managers,6.0,A3,MW,05:00PM,06:20PM,HBH 1206,"Pittsburgh, Pennsylvania",Steier
Spring 2024,95854,Machine Learning with TABLEAU,6.0,Z3,T,06:30PM,09:20PM,DNM DNM,"Pittsburgh, Pennsylvania",Gongora-Svartzman
Spring 2024,95862,Current Topics in Privacy Seminar,3.0,A,T,12:30PM,01:50PM,HBH 1002,"Pittsburgh, Pennsylvania","Sadeh, Habib"
Spring 2024,95865,Unstructured Data Analytics,6.0,A4,MW,05:00PM,06:20PM,HBH 1206,"Pittsburgh, Pennsylvania",Chen
Spring 2024,,,,B4,MW,03:30PM,04:50PM,HBH 1206,"Pittsburgh, Pennsylvania",Chen
Spring 2024,,,,Z4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Chen
Spring 2024,95866,Advanced Business Analytics,6.0,A4,MWF,03:30PM,04:50PM,HBH 1002,"Pittsburgh, Pennsylvania",Telang
Spring 2024,,,,B3,MW,11:00AM,12:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Telang
Spring 2024,95869,Big Data and Large-scale Computing,6.0,A4,TR,03:30PM,04:50PM,HBH 1204,"Pittsburgh, Pennsylvania",Akoglu
Spring 2024,95874,Agile Methods,6.0,A4,T,06:30PM,09:20PM,HBH A301,"Pittsburgh, Pennsylvania",Davis
Spring 2024,,,,B3,T,06:30PM,09:20PM,HBH A301,"Pittsburgh, Pennsylvania",Davis
Spring 2024,95878,Engineering Privacy in Software,12.0,A,TR,11:00AM,12:20PM,POS 146,"Pittsburgh, Pennsylvania",Habib
Spring 2024,95881,Web Application Development,6.0,A3,T,06:30PM,09:20PM,HBH 2009,"Pittsburgh, Pennsylvania",Bigrigg
Spring 2024,95883,Ethical Penetration Testing,6.0,A4,W,06:30PM,09:20PM,HBH 1002,"Pittsburgh, Pennsylvania",Spooner
Spring 2024,95884,Network Defenses,6.0,A3,TR,05:00PM,06:20PM,HBH 1006,"Pittsburgh, Pennsylvania",Meyer
Spring 2024,95885,Data Science and Big Data,12.0,A,MW,05:00PM,06:20PM,HBH 1002,"Pittsburgh, Pennsylvania",Sooriamurthi
Spring 2024,95888,Data Focused Python,6.0,C3,TR,05:00PM,06:20PM,HBH 1002,"Pittsburgh, Pennsylvania",Ostlund
Spring 2024,,,,Z3,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Ostlund
Spring 2024,95889,Applied Threat Analysis,6.0,A4,T,06:30PM,09:20PM,HBH 1004,"Pittsburgh, Pennsylvania",Snoke
Spring 2024,95891,Introduction to Artificial Intelligence,12.0,A,TR,05:00PM,06:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Steier
Spring 2024,95900,Internship,0-6,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",English
Spring 2024,95901,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Barrett
Spring 2024,95902,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Butkovic
Spring 2024,95903,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Zhang
Spring 2024,95904,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Cruickshank
Spring 2024,95905,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Li
Spring 2024,95906,Independent Study,6.0,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,B,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,95907,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Lee
Spring 2024,,,,B,TBA,,,TBA,"Pittsburgh, Pennsylvania",Lightman
Spring 2024,95908,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Branstetter
Spring 2024,,,,B,TBA,,,TBA,"Pittsburgh, Pennsylvania",Klug
Spring 2024,95909,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Chen
Spring 2024,,,,B,TBA,,,TBA,"Pittsburgh, Pennsylvania",Labash
Spring 2024,95910,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Gogolak
Spring 2024,,,,B,TBA,,,TBA,"Pittsburgh, Pennsylvania",Safak
Spring 2024,95911,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Yasar
Spring 2024,95912,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Rajkumar
Spring 2024,95913,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,95914,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Pastor
Spring 2024,95915,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Acquisti
Spring 2024,95916,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Trzeciak
Spring 2024,95917,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Krishnan
Spring 2024,95918,Independent Study,1-12,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Kurland
Spring 2024,95919,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Mccarthy
Spring 2024,95920,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Sakr
Spring 2024,95921,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Zhu
Spring 2024,95922,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Padman
Spring 2024,95923,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Weiss
Spring 2024,95924,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Acquisti
Spring 2024,95925,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Smith
Spring 2024,95926,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Telang
Spring 2024,95927,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Szczypula
Spring 2024,95928,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Zak
Spring 2024,95929,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Yucel
Spring 2024,95930,Independent Study,1-24,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Mertz
Spring 2024,95931,Independent Study,1-36,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,84110,Foundations of Political Economy,9.0,A,T,07:00PM,09:50PM,POS 145,"Pittsburgh, Pennsylvania",Counselman
Spring 2024,84198,Research Training: Carnegie Mellon Institute for Strategy and Technology,"6,9",A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Chin
Spring 2024,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,84215,Tomorrow's Professionals,3.0,A4,W,07:00PM,08:20PM,CMU REMOTE,"Pittsburgh, Pennsylvania",Bartos
Spring 2024,,,,B4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Bartos
Spring 2024,84250,Writing for Political Science and Policy,9.0,A,TR,09:30AM,10:50AM,BH 255A,"Pittsburgh, Pennsylvania",Bartos
Spring 2024,84267,Data Science for Political Science,9.0,A,MW,03:30PM,04:50PM,BH 235B,"Pittsburgh, Pennsylvania",Liu
Spring 2024,84275,Comparative Politics,9.0,A,MW,12:30PM,01:50PM,POS 152,"Pittsburgh, Pennsylvania",Arana
Spring 2024,84304,In the News: Analysis of Current National Security Priorities,6.0,A3,TR,12:30PM,01:50PM,PH 226C,"Pittsburgh, Pennsylvania",Bartos
Spring 2024,84306,Latin American Politics,9.0,A,MW,09:30AM,10:50AM,PH 226B,"Pittsburgh, Pennsylvania",Arana
Spring 2024,84312,Terrorism in Sub-Saharan Africa,6.0,A4,TR,12:30PM,01:50PM,PH 226C,"Pittsburgh, Pennsylvania",Bartos
Spring 2024,84317,Defense PPBE in the Age of Emerging Technologies,6.0,A3,TR,02:00PM,03:20PM,WEH 5328,"Pittsburgh, Pennsylvania",Zisa
Spring 2024,84319,Civil-Military Relations,9.0,A,M,07:00PM,09:50PM,POS 145,"Pittsburgh, Pennsylvania",Dunigan
Spring 2024,84322,Nonviolent Conflict and Revolution,9.0,A,MW,11:00AM,12:20PM,GHC 4102,"Pittsburgh, Pennsylvania",Chin
Spring 2024,84323,War and Peace in the Contemporary Middle East,9.0,A,TR,11:00AM,12:20PM,GHC 4102,"Pittsburgh, Pennsylvania",Silverman
Spring 2024,84324,The Future of Democracy,9.0,A,MW,09:30AM,10:50AM,PH 226C,"Pittsburgh, Pennsylvania",Chin
Spring 2024,84325,Contemporary American Foreign Policy,9.0,A,TR,03:30PM,04:50PM,PH 226B,"Pittsburgh, Pennsylvania",Stravers
Spring 2024,84334,The History and Practice of Economic Statecraft,6.0,A3,R,05:30PM,08:20PM,MDC 522,"Washington, District of Columbia:Dulles",Hansen
Spring 2024,84336,Implementing Public Policy:  From Good Idea To Reality,12.0,A,M,02:30PM,05:20PM,MDC 522,"Washington, District of Columbia:Dulles",Crawford
Spring 2024,84348,"Advocacy, Policy and Practice",6.0,A4,R,05:30PM,08:20PM,MDC 522,"Washington, District of Columbia:Dulles",Wheeler
Spring 2024,84352,Representation and Voting Rights,9.0,A,TR,12:30PM,01:50PM,BH A51,"Pittsburgh, Pennsylvania",Cervas
Spring 2024,84354,The American Experiment: Unravelling the US Electoral System,6.0,A4,TR,02:00PM,03:20PM,PH 226C,"Pittsburgh, Pennsylvania",Kliewer
